pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_orbeccen,st_teff,sy_snum,P_ESI
K2-129 b,1.04,1.1200000000000045,537.4,0.057000000000000384,0.13,3459.09,1.0,0.5446506
K2-13 b,1.8899999999999997,4.230000000000018,511.0,0.21140000000000025,0.010199999999999987,5698.0,1.0,0.33737591
K2-130 b,1.25,2.1000000000000227,867.0,0.03200000000000003,0.16999999999999998,4356.47,1.0,0.2974133
K2-131 b,1.69,7.899999999999977,2223.0,0.009360000000000035,0.0,5120.0,1.0,0.27036319
K2-132 b,14.5717,155.7367,1586.0,0.09159999999999968,0.29,4840.0,1.0,0.062991844
K2-133 b,1.3399999999999999,2.3600000000000136,757.0,0.031939999999999635,0.076,3655.0,1.0,0.32717569
K2-133 c,1.6029999999999993,3.1999999999999886,552.2,0.04340999999999973,0.10400000000000001,3655.0,1.0,0.34796423
K2-133 d,2.0030000000000006,4.670000000000016,734.0,0.07486999999999977,0.1674,3655.0,1.0,0.44452607
K2-133 e,1.73,3.6399999999999864,296.0,0.13459999999999983,0.038,3655.0,1.0,0.7191063
K2-136 b,1.0140000000000002,4.300000000000011,610.0,0.07070000000000043,0.14,4500.0,2.0,0.333555
K2-136 c,3.0,18.100000000000023,470.0,0.11850000000000005,0.047,4500.0,2.0,0.30565293
K2-136 d,1.565,3.0,420.0,0.15380000000000038,0.071,4500.0,2.0,0.44553947
K2-137 b,0.6399999999999997,158.915,1471.0,0.005799999999999805,0.0,3697.0,1.0,0.27747224
K2-138 b,1.5099999999999998,3.1000000000000227,1157.0,0.03385000000000016,0.048,5356.3,1.0,0.28150879
K2-138 c,2.299,6.310000000000002,1012.0,0.044609999999999594,0.045,5356.3,1.0,0.24509515
K2-138 d,2.39,7.920000000000016,888.0,0.05893000000000015,0.043,5356.3,1.0,0.24448437
K2-138 e,3.39,12.970000000000027,757.0,0.07819999999999983,0.077,5356.3,1.0,0.20934782
K2-138 f,2.904,1.6299999999999955,653.0,0.10447000000000006,0.062,5356.3,1.0,0.23943037
K2-138 g,3.013,4.319999999999993,445.0,0.23109000000000002,0.059,5356.3,1.0,0.32458829
K2-139 b,9.11,123.00020999999998,524.0,0.17959999999999976,0.12,5370.0,1.0,0.15793634
K2-14 b,4.81,20.69999999999999,488.0,0.06270000000000042,0.14,3789.0,1.0,0.19523119
K2-140 b,13.56286665,295.58041851,962.0,0.06799999999999962,0.0,5585.0,1.0,0.071641353
K2-141 b,1.5099999999999998,4.970000000000027,2103.0,0.007469999999999644,0.0,4570.0,1.0,0.27887912
K2-141 c,7.0,8.0,695.0,0.0682999999999998,0.092,4570.0,1.0,0.14464438
K2-146 b,2.05,5.769999999999982,534.0,0.024799999999999933,0.129,3385.0,1.0,0.30418824
K2-146 c,2.19,7.490000000000009,332.08000000000004,0.03270000000000017,0.075,3385.0,1.0,0.33244369
K2-147 b,1.4728600599999995,2.769999999999982,1077.0,0.01574999999999971,0.38,3690.0,1.0,0.29121804
K2-148 b,1.33,2.329999999999984,528.2,0.045399999999999885,0.041999999999999996,4079.0,2.0,0.31384917
K2-148 c,1.73,3.6399999999999864,515.34,0.06160000000000032,0.041999999999999996,4079.0,2.0,0.31742658
K2-148 d,1.6400000000000001,3.329999999999984,493.8,0.07739999999999991,0.041999999999999996,4079.0,2.0,0.34915497
K2-149 b,1.6400000000000001,3.329999999999984,546.0,0.08300000000000018,0.0284,3745.0,1.0,0.4403805
K2-15 b,2.4800000000000004,6.7099999999999795,676.0,0.09100000000000019,0.019199999999999995,5131.0,1.0,0.26137514
K2-150 b,2.0,4.660000000000025,353.20000000000005,0.07270000000000021,0.10752,3499.0,1.0,0.47581455
K2-151 b,1.4900000000000002,2.829999999999984,566.0,0.03730000000000011,0.2552,3695.0,2.0,0.34491162
K2-152 b,2.29,5.860000000000014,337.0,0.17159999999999975,0.011999999999999997,4044.0,1.0,0.55366239
K2-153 b,2.0,4.660000000000025,497.0,0.0613999999999999,0.0514,3845.0,1.0,0.36187516
K2-154 b,1.9899999999999998,4.6200000000000045,715.0,0.04049999999999976,0.003799999999999998,4097.0,1.0,0.27766944
K2-154 c,2.0699999999999994,4.939999999999998,552.0,0.06770000000000032,0.0284,4097.0,1.0,0.31173614
K2-155 b,1.7999999999999998,3.8899999999999864,708.0,0.056199999999999584,0.0,4258.0,1.0,0.33337848
K2-155 c,2.6,7.269999999999982,583.0,0.0945999999999998,7.600000000000662e-05,4258.0,1.0,0.39163575
K2-155 d,1.9,4.269999999999982,381.0,0.19369999999999976,0.0,4258.0,1.0,0.72989462
K2-156 b,1.1000000000000005,1.3700000000000045,1347.0,0.014899999999999913,0.13,4460.0,1.0,0.29424838
K2-157 b,0.9349999999999996,1.1399999999999864,2432.0,0.009619999999999962,0.2238,5334.0,1.0,0.2931132
K2-158 b,2.64,7.4599999999999795,794.0,0.08870000000000022,0.032,5503.0,1.0,0.23900669
K2-158 c,1.2800000000000002,2.180000000000007,948.0,0.06219999999999981,0.04,5503.0,1.0,0.2954401
K2-159 b,2.26,5.730000000000018,684.0,0.10130000000000017,0.17459999999999998,5425.0,1.0,0.268074
K2-16 b,2.02,4.740000000000009,658.0,0.06669999999999998,0.033999999999999996,4742.0,1.0,0.2870812
K2-16 c,2.54,6.990000000000009,485.0,0.12289999999999957,0.076,4742.0,1.0,0.33127255
K2-160 b,3.17824034,10.199999999999989,647.9580000000001,0.18996600000000008,0.0,5649.0,1.0,0.20629104
K2-161 b,6.11721229,31.100000000000023,1047.3,0.07454200000000011,0.0664,4972.0,1.0,0.13012466
K2-162 b,1.4400000000000004,2.670000000000016,631.0,0.07950000000000035,0.0,4842.0,1.0,0.32026871
K2-163 b,2.46610713,6.649999999999977,577.2,0.176558,0.033999999999999996,4937.0,1.0,0.25114966
K2-164 b,3.24925008,10.600000000000023,703.2,0.3809820000000004,0.05600000000000001,5791.0,1.0,0.20608469
K2-165 b,1.2744365699999998,2.170000000000016,1195.8,0.036940000000001305,0.0,5185.0,1.0,0.29125684
K2-165 c,1.5540903500000005,3.0299999999999727,722.6,0.1177999999999999,0.0,5185.0,1.0,0.28425976
K2-165 d,2.64809498,7.5,629.38,0.10688200000000059,0.015600000000000003,5185.0,1.0,0.25781619
K2-166 b,2.19,5.430000000000007,1140.0,0.08579999999999988,0.059,5960.0,1.0,0.24868301
K2-167 b,2.36509493,6.5,1220.0,0.0932000000000004,0.4799999999999999,6310.0,1.0,0.24351746
K2-168 b,1.8600000000000003,4.1200000000000045,766.35,0.09828999999999954,0.047799999999999995,5502.7,1.0,0.28941725
K2-169 b,1.2732867099999998,2.160000000000025,917.8,0.07101999999999986,0.0,5548.0,1.0,0.29690669
K2-17 b,2.23,5.600000000000023,487.0,0.11899999999999977,0.18,4320.0,1.0,0.40084163
K2-170 b,1.4181753700000002,2.6000000000000227,1190.0,0.048212000000000366,0.0,5748.0,1.0,0.28891949
K2-170 c,1.8017647,3.8999999999999773,797.6,0.13560000000000016,0.0,5748.0,1.0,0.27669698
K2-171 b,2.6865720499999997,7.689999999999998,665.5999999999999,0.09883600000000037,0.0,5250.0,1.0,0.22377812
K2-172 b,1.6660807900000005,3.420000000000016,1126.2,0.0841940000000001,0.0,5569.0,1.0,0.30018019
K2-172 c,3.20569097,10.399999999999977,682.6,0.17348000000000052,0.01100000000000001,5569.0,1.0,0.26409663
K2-173 b,1.6082619400000002,3.2200000000000273,1110.2,0.08678399999999975,0.0,5580.0,1.0,0.27979091
K2-174 b,2.6,7.269999999999982,455.0,0.12600000000000033,0.04598,4455.0,1.0,0.33554473
K2-175 b,2.0380368799999995,4.810000000000002,645.4,0.2850640000000011,0.013999999999999999,5909.0,1.0,0.25691975
K2-176 b,1.4909009700000002,2.829999999999984,1105.4,0.04736000000000118,0.0,5428.0,1.0,0.2897791
K2-177 b,2.1162048000000007,5.1299999999999955,898.4,0.1049199999999999,0.0,6063.0,1.0,0.25785958
K2-178 b,3.5579098499999997,12.399999999999977,840.29,0.4022147399199989,0.145,5525.0,1.0,0.20471662
K2-179 b,2.51267885,6.860000000000014,620.2,0.1569799999999999,0.025999999999999995,5015.0,1.0,0.24294411
K2-18 b,2.37,8.920000000000016,284.0,0.14290000000000003,0.2,3457.0,1.0,0.70093768
K2-18 c,2.65,7.509999999999991,363.0,0.05999999999999961,0.47,3457.0,1.0,0.36449197
K2-180 b,2.46597575,11.41003981,797.5,0.07559999999999967,0.075,5365.0,1.0,0.24867972
K2-181 b,2.69,7.699999999999989,949.0,0.07059999999999977,0.4000000000000001,5528.0,1.0,0.22241824
K2-182 b,2.71257333,20.976674860000003,965.8,0.051739999999999675,0.071,5128.0,1.0,0.23127972
K2-183 b,1.1000000000000005,1.3700000000000045,1276.2,0.04051200000000055,0.0,5482.0,1.0,0.29235197
K2-183 c,2.3,5.899999999999977,787.0,0.0932000000000004,0.047799999999999995,5482.0,1.0,0.25528815
K2-183 d,2.3,5.899999999999977,615.0,0.15270000000000028,0.047799999999999995,5482.0,1.0,0.28067185
K2-184 b,1.4699999999999998,2.759999999999991,533.0,0.16850000000000076,0.046,5245.0,1.0,0.37224678
K2-185 b,1.1499999999999995,1.6000000000000227,809.0,0.09722800000000031,0.0,5788.0,1.0,0.30610189
K2-185 c,2.39,6.300000000000011,477.0,0.20046000000000053,0.0954,5788.0,1.0,0.3429407
K2-186 b,3.17207779,10.199999999999989,639.6,0.4233059999999993,0.05600000000000001,5784.0,1.0,0.26147757
K2-187 b,1.2000000000000002,1.8700000000000045,1815.0,0.01639999999999997,0.1678,5438.0,1.0,0.29059139
K2-187 c,1.3999999999999995,2.5400000000000205,1173.0,0.039200000000000124,0.1194,5438.0,1.0,0.28660716
K2-187 d,2.4,6.350000000000023,865.0,0.07200000000000006,0.1354,5438.0,1.0,0.24584124
K2-187 e,1.9,4.269999999999982,698.0,0.11059999999999981,0.1298,5438.0,1.0,0.28585124
K2-188 b,1.3500000000000005,2.3899999999999864,1692.0,0.028900000000000148,0.059,5977.0,1.0,0.2858581
K2-188 c,2.83,8.399999999999977,1026.0,0.07850000000000001,0.14800000000000002,5977.0,1.0,0.22113862
K2-189 b,1.4029999999999996,2.5500000000000114,1203.0,0.03610000000000024,0.13380000000000003,5442.0,1.0,0.28111801
K2-189 c,2.31,5.949999999999989,877.0,0.06799999999999962,0.1832,5442.0,1.0,0.24055549
K2-19 b,7.0,30.80000000000001,857.0,0.07486999999999977,0.1,5322.0,1.0,0.12783883
K2-19 c,4.1,11.0,679.0,0.09820000000000029,0.1,5322.0,1.0,0.1944739
K2-19 d,1.0439999999999996,6.199999999999989,1258.0,0.03477999999999959,0.44000000000000006,5350.0,1.0,0.29529813
K2-190 b,1.3567372899999999,2.410000000000025,881.4,0.1524000000000001,0.0,5631.0,1.0,0.2974496
K2-190 c,1.0930831699999999,1.339999999999975,944.0,0.0645699999999998,0.0,5631.0,1.0,0.32816646
K2-191 b,1.5788932200000003,3.1200000000000045,912.1999999999999,0.10473999999999961,0.0,5176.0,1.0,0.27969887
K2-192 b,1.52,2.920000000000016,939.0,0.04900000000000038,0.0,5222.0,1.0,0.28557068
K2-193 b,3.95,14.800000000000011,739.0,0.1183999999999994,0.058,5817.0,1.0,0.1967111
K2-194 b,3.6422985799999994,12.899999999999977,796.2,0.23991399999999974,0.044,5979.0,1.0,0.21515403
K2-195 b,3.13,9.95999999999998,720.0,0.12080000000000002,0.1038,5713.0,1.0,0.22290898
K2-195 c,2.57581891,7.160000000000025,566.8,0.23484599999999922,0.032,5712.0,1.0,0.27269719
K2-196 b,3.59970536,12.600000000000023,805.4,0.22346600000000105,0.1502,6045.0,1.0,0.20811974
K2-197 b,2.5599999999999996,7.079999999999984,848.0,0.08060000000000045,0.032,5667.0,1.0,0.23881695
K2-198 b,4.189,16.30000000000001,715.8,0.08797999999999995,0.038,5212.9,1.0,0.21195295
K2-198 c,1.423,2.6100000000000136,1229.9,0.10647999999999946,0.058,5212.9,1.0,0.28799658
K2-198 d,2.438,6.519999999999982,943.2,0.09280999999999917,0.0676,5212.9,1.0,0.24908395
K2-199 b,1.73,6.899999999999977,913.0,0.03819999999999979,0.020000000000000004,4491.0,1.0,0.27873821
K2-199 c,2.85,12.399999999999977,694.0,0.06620000000000026,0.03,4491.0,1.0,0.24485668
K2-200 b,1.3643986999999997,2.430000000000007,978.0,0.09175399999999989,0.0,5233.0,1.0,0.2897906
K2-201 b,1.40006712,2.5400000000000205,1040.4,0.06895999999999969,0.0,5507.0,1.0,0.28419896
K2-201 c,3.28568401,10.800000000000011,646.6,0.1577339999999996,0.0,5507.0,1.0,0.25225875
K2-202 b,2.30165603,5.910000000000025,674.2,0.13773999999999997,0.0,5491.0,1.0,0.24535131
K2-203 b,1.26549392,2.1399999999999864,738.4,0.08239999999999892,0.23,5026.0,1.0,0.31255975
K2-204 b,3.17214154,10.199999999999989,1148.0,0.07380000000000031,0.28,5783.0,1.0,0.21128785
K2-205 b,1.9955277100000002,4.639999999999986,1070.6,0.10412200000000027,0.0003999999999999976,5890.0,1.0,0.27963927
K2-206 b,2.7952287899999995,8.220000000000027,729.8,0.10067200000000032,0.041999999999999996,5043.0,1.0,0.26999619
K2-207 b,2.60585269,7.300000000000011,743.4,0.13143999999999956,0.08000000000000002,5522.0,1.0,0.24604026
K2-208 b,1.6746217200000002,3.4499999999999886,1122.0,0.048779999999999824,0.37,5500.0,1.0,0.27604182
K2-209 b,0.86850263,0.5860000000000127,656.2,0.08675600000000028,0.028000000000000004,4720.0,1.0,0.29568891
K2-21 b,1.8399999999999999,4.0400000000000205,500.0,0.07599999999999962,0.1,4222.06,1.0,0.34019629
K2-21 c,2.49,6.759999999999991,420.0,0.1070000000000002,0.21,4222.06,1.0,0.35578499
K2-210 b,0.8600000000000003,0.5659999999999741,1116.4,0.055170000000000385,0.0,5500.0,1.0,0.29131825
K2-211 b,1.3316269099999998,2.329999999999984,1873.0,0.014190000000000147,0.19,5117.0,1.0,0.28760551
K2-212 b,2.65,7.509999999999991,542.0,0.07850000000000001,0.060289999999999996,4349.0,1.0,0.28492774
K2-213 b,1.5139846400000003,2.8999999999999773,1023.8,0.08393999999999924,0.0,5794.0,1.0,0.28338304
K2-214 b,2.51,6.850000000000023,1001.0,0.08340000000000014,0.062000000000000006,5875.0,1.0,0.23965389
K2-215 b,2.12381238,5.160000000000025,757.0,0.19068400000000008,0.0,5704.0,1.0,0.25749435
K2-216 b,1.75,8.0,1103.0,0.02799999999999958,0.0,4503.0,1.0,0.27266945
K2-217 b,3.57854073,12.5,796.2,0.20942400000000028,0.072,5967.0,1.0,0.19836426
K2-218 b,2.56948149,7.1299999999999955,650.2,0.19339999999999868,0.007999999999999993,5757.0,1.0,0.2367017
K2-219 b,1.3476258300000001,2.3799999999999955,1282.0,0.04589199999999938,0.0,5753.0,1.0,0.28751913
K2-219 c,1.4383972300000005,2.660000000000025,1173.0,0.05025399999999891,0.0,5753.0,1.0,0.28634194
K2-219 d,2.57634456,7.160000000000025,650.2,0.17028,0.007999999999999993,5753.0,1.0,0.23601744
K2-22 b,2.3,444.962,2100.0,0.009000000000000341,0.19,3879.0,2.0,0.24124332
K2-220 b,2.37,6.2099999999999795,761.0,0.11040000000000028,0.04820000000000001,5612.0,1.0,0.25382276
K2-221 b,1.67890272,3.4599999999999795,1164.2,0.0752240000000004,0.0,5716.0,1.0,0.27249824
K2-222 b,2.275,7.5,803.0,0.11859999999999982,0.021000000000000005,5942.0,1.0,0.2511495
K2-223 b,0.8899999999999997,0.6399999999999864,2271.0,0.012699999999999712,0.13399999999999998,5859.0,1.0,0.29194341
K2-223 c,1.5,2.8600000000000136,1091.0,0.05489999999999995,0.05859999999999999,5859.0,1.0,0.2834049
K2-224 b,1.5600000000000005,3.0500000000000114,1002.0,0.051599999999999646,0.04,5620.0,1.0,0.28254905
K2-224 c,2.4100000000000006,6.389999999999986,764.0,0.08859999999999957,0.04819999999999999,5620.0,1.0,0.25242165
K2-225 b,3.6092917899999994,12.699999999999989,923.0,0.14090000000000025,0.23,5520.0,1.0,0.20030251
K2-226 b,1.5389930499999998,2.980000000000018,1187.0,0.0409499999999996,0.22,5288.0,1.0,0.28152964
K2-227 b,1.66551298,3.410000000000025,1008.2,0.07145400000000013,0.008999999999999994,5673.0,1.0,0.29497443
K2-228 b,1.21,1.920000000000016,914.0,0.033800000000000274,0.033999999999999996,4715.0,1.0,0.30097678
K2-229 b,1.0,2.5500000000000114,1818.0,0.013099999999999667,0.0,5315.0,1.0,0.29348735
K2-229 c,2.03,7.0,750.0,0.07690000000000019,0.0,5315.0,1.0,0.27224107
K2-230 b,1.96,4.5,1529.0,0.040899999999999714,0.11759999999999998,5945.0,1.0,0.25771751
K2-231 b,2.5,6.800000000000011,780.2,0.1397820000000003,0.09999999999999999,5695.0,1.0,0.25183158
K2-232 b,11.209,126.49634,1030.0,0.10355999999999987,0.258,6154.0,1.0,0.084704371
K2-233 b,1.3150000000000004,2.3999999999999773,1127.0,0.03293000000000035,0.0,4796.0,1.0,0.29042712
K2-233 c,1.2720000000000002,4.600000000000023,794.0,0.06639999999999979,0.0,4796.0,1.0,0.30762666
K2-233 d,2.3630000000000004,10.300000000000011,525.0,0.15160000000000018,0.18,4796.0,1.0,0.32850598
K2-237 b,16.06246934,434.15360396,1759.0,0.035519999999999996,0.03,6180.0,1.0,0.056926338
K2-238 b,14.5717,273.3338,1587.0,0.04600000000000026,0.0,5630.0,1.0,0.063000401
K2-239 b,1.1000000000000005,1.3700000000000045,502.0,0.04410000000000025,0.126,3420.0,1.0,0.44517693
K2-239 c,1.0,0.97199999999998,427.00000000000006,0.057599999999999874,0.11900000000000001,3420.0,1.0,0.53583521
K2-239 d,1.1000000000000005,1.3700000000000045,399.0,0.06850000000000023,0.126,3420.0,1.0,0.61218941
K2-24 b,5.4,19.0,686.0,0.15399999999999991,0.06,5625.0,1.0,0.16066823
K2-24 c,7.5,15.399999999999977,542.0,0.2469999999999999,0.07,5625.0,1.0,0.1547089
K2-240 b,2.0,4.660000000000025,586.0,0.051300000000000345,0.0596,3810.0,1.0,0.31782103
K2-240 c,1.7999999999999998,3.8899999999999864,389.0,0.11589999999999989,0.034999999999999996,3810.0,1.0,0.53302868
K2-241 b,2.55,7.0400000000000205,507.0,0.15669999999999984,0.015600000000000003,5262.0,1.0,0.31064287
K2-242 b,2.54,6.990000000000009,415.99999999999994,0.04940000000000033,0.1202,3459.0,1.0,0.39980394
K2-243 b,2.17,5.350000000000023,1035.0,0.1086999999999998,0.0,6570.0,1.0,0.25210375
K2-243 c,2.01,4.699999999999989,801.0,0.1817000000000002,0.020160000000000004,6570.0,1.0,0.27048446
K2-244 b,1.75,3.7099999999999795,638.0,0.14179999999999993,0.0962,5677.0,1.0,0.30207537
K2-245 b,4.34,17.399999999999977,923.0,0.09590000000000032,0.122,5793.0,1.0,0.17333288
K2-246 b,3.49,12.0,977.0,0.06020000000000003,0.12499999999999999,5610.0,1.0,0.19774427
K2-247 b,2.1200000000000006,5.139999999999986,979.0,0.030400000000000205,0.052000000000000005,4667.0,1.0,0.25801486
K2-247 c,2.19,5.430000000000007,688.0,0.061499999999999666,0.182,4667.0,1.0,0.28228342
K2-248 b,2.5699999999999994,7.1299999999999955,886.0,0.06989999999999963,0.027999999999999997,5528.0,1.0,0.2372244
K2-249 b,2.79,8.199999999999989,1061.0,0.11509999999999998,0.0,6504.0,1.0,0.22575426
K2-25 b,3.44,24.5,494.0,0.028699999999999726,0.42800000000000005,3207.0,1.0,0.29440309
K2-250 b,2.71257333,7.810000000000002,1003.0,0.04605999999999977,0.21,5003.0,1.0,0.24072206
K2-251 b,2.3499999999999996,6.1200000000000045,437.0,0.0693999999999999,0.020399999999999995,3717.0,1.0,0.36119101
K2-252 b,1.7400000000000002,3.680000000000007,639.0,0.10409999999999986,0.020199999999999996,5152.0,1.0,0.30432215
K2-253 b,12.67,1994.3116062159997,1238.0,0.0506000000000002,0.46580000000000005,6027.0,1.0,0.073544381
K2-254 b,1.63,3.2900000000000205,791.0,0.044800000000000395,0.024400000000000005,4629.0,1.0,0.29095605
K2-254 c,2.19,5.430000000000007,551.0,0.09229999999999983,0.0664,4629.0,1.0,0.31569836
K2-255 b,2.9,8.75,1034.0,0.02740000000000009,0.09,4676.0,1.0,0.219296
K2-257 b,0.8300000000000001,0.49799999999999045,789.0,0.021600000000000286,0.08660999999999999,3725.0,1.0,0.30546832
K2-258 b,3.0,9.269999999999982,831.0,0.14900000000000002,0.012599999999999993,6351.0,1.0,0.22423086
K2-259 b,2.32,5.990000000000009,795.0,0.12710000000000043,0.04,6059.0,1.0,0.25332733
K2-26 b,2.67,7.610000000000014,430.0,0.09619999999999962,0.004199999999999995,3785.0,1.0,0.42017375
K2-260 b,18.41635529,546.66486004,2090.0,0.04391999999999996,0.053,6860.0,1.0,0.053291735
K2-261 b,9.26982704,68.96876431999999,1036.0,0.10860000000000003,0.274,5490.0,1.0,0.09526881
K2-263 b,2.5129999999999995,15.399999999999977,482.0,0.25729999999999986,0.08,5368.0,1.0,0.37128647
K2-264 b,2.231,5.610000000000014,496.0,0.05023,0.5,3660.0,1.0,0.32457105
K2-264 c,2.668,7.600000000000023,331.0,0.11282999999999976,0.45,3660.0,1.0,0.5283565
K2-265 b,1.7082486599999998,7.341836199999989,1366.0,0.03358999999999934,0.16,5420.0,2.0,0.27137533
K2-266 b,3.3,11.267823770000007,1515.0,0.013060000000001182,0.20362,4285.0,2.0,0.19950891
K2-266 c,0.7050000000000001,0.2901307199999792,664.5,0.06789999999999985,0.042,4285.0,2.0,0.32378328
K2-266 d,2.93,8.899999999999977,538.3,0.10350000000000037,0.047,4285.0,2.0,0.2953673
K2-266 e,2.73,14.300000000000011,490.1,0.12490000000000023,0.043,4285.0,2.0,0.33869937
K2-268 b,1.5,2.8600000000000136,1136.0,0.03080000000000016,0.0,5106.0,1.0,0.28276979
K2-268 c,2.69,7.699999999999989,696.0,0.08190000000000008,0.03959999999999999,5106.0,1.0,0.24493806
K2-268 d,1.4900000000000002,2.829999999999984,888.0,0.06490000000000062,0.0,5106.0,1.0,0.28973179
K2-268 e,1.33,2.329999999999984,801.0,0.06219999999999981,0.0,5106.0,1.0,0.3014975
K2-268 f,2.23,5.600000000000023,492.0,0.13431999999999977,0.0318,5106.0,1.0,0.33880029
K2-269 b,1.5700000000000003,3.089999999999975,1429.0,0.0530999999999997,0.0,6209.0,1.0,0.2770343
K2-27 b,4.74,30.19999999999999,836.0,0.06702000000000119,0.251,5246.0,3.0,0.17192851
K2-270 b,1.38,2.480000000000018,1203.0,0.024700000000000166,0.020000000000000004,4877.0,1.0,0.28700926
K2-270 c,2.95,9.009999999999991,848.0,0.04969999999999963,0.055799999999999995,4877.0,1.0,0.22164656
K2-271 b,7.28,41.80000000000001,893.0,0.07699999999999996,0.1632,5644.0,1.0,0.11994508
K2-272 b,3.13,9.95999999999998,747.0,0.10069999999999979,0.052599999999999994,5397.0,1.0,0.22932237
K2-273 b,3.05,9.529999999999973,849.0,0.07289999999999974,0.04524,5161.0,1.0,0.22236932
K2-274 b,2.08,4.980000000000018,655.0,0.09640000000000004,0.09119999999999999,5044.0,1.0,0.2894244
K2-275 b,2.34,6.079999999999984,1166.0,0.02770000000000028,0.052000000000000005,4841.0,1.0,0.2420395
K2-275 c,2.2099999999999995,5.519999999999982,653.0,0.08809999999999985,0.022,4841.0,1.0,0.28322286
K2-276 b,3.77,13.699999999999989,583.0,0.12910000000000021,0.052000000000000005,5139.0,1.0,0.23145814
K2-277 b,2.18575124,7.399999999999977,1049.0,0.06639999999999979,0.52,5680.0,1.0,0.25799519
K2-278 b,2.98,9.170000000000016,1711.0,0.048799999999999955,0.0,6747.0,1.0,0.21142537
K2-279 b,1.21,1.920000000000016,879.0,0.06699999999999928,0.04,5558.0,1.0,0.29976742
K2-28 b,2.32,5.990000000000009,568.0,0.021399999999999864,0.0,3214.0,1.0,0.2891779
K2-280 b,7.5,37.10000000000002,787.0,0.14609999999999967,0.35,5500.0,1.0,0.12579262
K2-281 b,8.18,50.89999999999998,665.0,0.07730000000000103,0.1218,4812.0,1.0,0.13077256
K2-282 b,2.5,6.800000000000011,1057.0,0.049900000000000055,0.007999999999999993,5499.0,1.0,0.23597586
K2-283 b,3.52,12.199999999999989,1186.0,0.02909999999999968,0.13219999999999998,5060.0,1.0,0.19390612
K2-284 b,2.7799999999999994,8.149999999999977,653.0,0.04771000000000036,0.078,4140.0,1.0,0.24752379
K2-285 b,2.59,9.680000000000007,1088.9,0.03817000000000004,0.0,4975.0,1.0,0.23160032
K2-285 c,3.53,15.680000000000007,741.4,0.08239999999999892,0.0,4975.0,1.0,0.21175412
K2-285 d,2.4800000000000004,6.5,619.9,0.1177999999999999,0.0,4975.0,1.0,0.27736984
K2-285 e,1.9500000000000002,10.699999999999989,500.9,0.18041000000000018,0.0,4975.0,1.0,0.36281156
K2-286 b,2.1,5.060000000000002,347.0,0.17680000000000007,0.0116,3926.0,1.0,0.57551151
