pl_name,star_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orb_period(in days),pl_orb_period(in E.years),pl_orb_semi_maj_axis(in AU),pl_orb_eccent,pl_rad(in Earth Radius),pl_bmass(in Earth Mass),pl_dens(in (Earth mass/Earth radius)),st_teff(in kelvin),st_rad(in solar radius),st_mass(in solar mass),sy_dist(in Parsec),pl_teff(in kelvin),st_lum(in Solar luminosity),pl_recei_flux(in Earth received flux),sy_plx
6 Lyn b,6 Lyn,1,1,Radial Velocity,2008,919.86,2.518439425,2.028,0.042,333.7892047,597.8352336,8.86E-05,4941,4.94,1.32,54.6599,371.8397648,13.04977919,3.17297947,18.2668
6 Lyn b,6 Lyn,1,1,Radial Velocity,2008,919.86,2.518439425,2.028,0.042,333.7892047,597.8352336,8.86E-05,4941,4.94,1.32,54.6599,371.8397648,13.04977919,3.17297947,18.2668
61 Vir b,61 Vir,1,3,Radial Velocity,2009,4.215,0.011540041,0.050201,0.12,1.556949421,5.1,7.445575328,5577,0.963,0.942,8.50332,1177.793308,0.804905699,319.3892286,117.573
61 Vir b,61 Vir,1,3,Radial Velocity,2009,4.215,0.011540041,0.050201,0.12,1.556949421,5.1,7.445575328,5577,0.963,0.942,8.50332,1177.793308,0.804905699,319.3892286,117.573
61 Vir b,61 Vir,1,3,Radial Velocity,2009,4.215,0.011540041,0.050201,0.12,1.556949421,5.1,7.445575328,5577,0.963,0.942,8.50332,1177.793308,0.804905699,319.3892286,117.573
61 Vir c,61 Vir,1,3,Radial Velocity,2009,38.021,0.104095825,0.2175,0.14,7.812971591,18.2,0.210268517,5577,0.963,0.942,8.50332,565.842594,0.804905699,17.01478554,117.573
61 Vir c,61 Vir,1,3,Radial Velocity,2009,38.021,0.104095825,0.2175,0.14,7.812971591,18.2,0.210268517,5577,0.963,0.942,8.50332,565.842594,0.804905699,17.01478554,117.573
61 Vir c,61 Vir,1,3,Radial Velocity,2009,38.021,0.104095825,0.2175,0.14,7.812971591,18.2,0.210268517,5577,0.963,0.942,8.50332,565.842594,0.804905699,17.01478554,117.573
61 Vir d,61 Vir,1,3,Radial Velocity,2009,123.01,0.336783025,0.476,0.35,10.00206022,22.9,0.126101045,5577,0.963,0.942,8.50332,382.4915017,0.804905699,3.552475543,117.573
61 Vir d,61 Vir,1,3,Radial Velocity,2009,123.01,0.336783025,0.476,0.35,10.00206022,22.9,0.126101045,5577,0.963,0.942,8.50332,382.4915017,0.804905699,3.552475543,117.573
7 CMa b,7 CMa,1,2,Radial Velocity,2011,735.1,2.012594114,1.758,0.06,327.8795574,587.9855,9.19E-05,4826,4.87,1.34,19.8101,387.305658,11.54242451,3.734730782,50.4571
7 CMa b,7 CMa,1,2,Radial Velocity,2011,735.1,2.012594114,1.758,0.06,327.8795574,587.9855,9.19E-05,4826,4.87,1.34,19.8101,387.305658,11.54242451,3.734730782,50.4571
7 CMa b,7 CMa,1,2,Radial Velocity,2011,735.1,2.012594114,1.758,0.06,327.8795574,587.9855,9.19E-05,4826,4.87,1.34,19.8101,387.305658,11.54242451,3.734730782,50.4571
7 CMa b,7 CMa,1,2,Radial Velocity,2011,735.1,2.012594114,1.758,0.06,327.8795574,587.9855,9.19E-05,4826,4.87,1.34,19.8101,387.305658,11.54242451,3.734730782,50.4571
7 CMa c,7 CMa,1,2,Radial Velocity,2019,996,2.726899384,2.153,0.08,145.6799722,276.5121,0.000492795,4826,4.87,1.34,19.8101,349.9784165,11.54242451,2.490055248,50.4571
7 CMa c,7 CMa,1,2,Radial Velocity,2019,996,2.726899384,2.153,0.08,145.6799722,276.5121,0.000492795,4826,4.87,1.34,19.8101,349.9784165,11.54242451,2.490055248,50.4571
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
70 Vir b,70 Vir,1,1,Radial Velocity,1996,116.688,0.319474333,0.481,0.3988,1459.147779,2357.02728,4.18E-06,5495,1.89,1.09,17.9011,525.2155059,2.92202714,12.62973077,55.8347
75 Cet b,75 Cet,2,2,Radial Velocity,2012,696.62,1.907241615,1.912,0.093,449.1421626,787.896621,4.79E-05,4809,10.38,1.92,82.9613,540.2826091,51.70156214,14.14255542,12.0264
75 Cet b,75 Cet,2,2,Radial Velocity,2012,696.62,1.907241615,1.912,0.093,449.1421626,787.896621,4.79E-05,4809,10.38,1.92,82.9613,540.2826091,51.70156214,14.14255542,12.0264
75 Cet c,75 Cet,2,2,Radial Velocity,2023,2051.62,5.617029432,3.929,0.023,153.2548644,289.8595072,0.000443707,4809,10.38,1.92,82.9613,376.8980739,51.70156214,3.349188626,12.0264
8 UMi b,8 UMi,1,1,Radial Velocity,2015,93.31,0.255468857,0.462,0.062,289.9240713,524.4168716,0.00011857,4847,10.73,1.51,162.552,1126.324086,57.0139818,267.1144741,6.12304
8 UMi b,8 UMi,1,1,Radial Velocity,2015,93.31,0.255468857,0.462,0.062,289.9240713,524.4168716,0.00011857,4847,10.73,1.51,162.552,1126.324086,57.0139818,267.1144741,6.12304
8 UMi b,8 UMi,1,1,Radial Velocity,2015,93.31,0.255468857,0.462,0.062,289.9240713,524.4168716,0.00011857,4847,10.73,1.51,162.552,1126.324086,57.0139818,267.1144741,6.12304
81 Cet b,81 Cet,1,1,Radial Velocity,2008,1005.57,2.753100616,2.104,0.037,612.2967631,1051.058542,2.52E-05,4734,11.21,1.23,101.26,526.8896539,56.62576595,12.79153368,9.84895
81 Cet b,81 Cet,1,1,Radial Velocity,2008,1005.57,2.753100616,2.104,0.037,612.2967631,1051.058542,2.52E-05,4734,11.21,1.23,101.26,526.8896539,56.62576595,12.79153368,9.84895
81 Cet b,81 Cet,1,1,Radial Velocity,2008,1005.57,2.753100616,2.104,0.037,612.2967631,1051.058542,2.52E-05,4734,11.21,1.23,101.26,526.8896539,56.62576595,12.79153368,9.84895
91 Aqr b,91 Aqr,3,1,Radial Velocity,2013,181.4,0.496646133,0.7,0.027,590.988756,1017,2.71E-05,4665,11,1.4,44.0304,891.6829228,51.41404965,104.9266319,22.6884
AB Aur b,AB Aur,1,1,Imaging,2022,214527.5101,587.3443124,93.9,0.4,1796.791919,2860.455663,2.72E-06,9770,2.014507986,2.4,162.127,69.00137465,33.17463029,0.003762486,6.13996
AT2021ueyL b,AT2021ueyL,1,1,Microlensing,2025,4168.69,11.4132512,4.01,,231.7941107,425.8900654,0.000188426,3680,0.565141063,0.49,1040,66.61400464,0.052552678,0.003268181,
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic b,AU Mic,1,4,Transit,2020,8.46308,0.02317065,0.0649,0.00577,3.95677019,9.666722447,0.859821631,3678,0.744,0.51,9.7221,600.464481,0.090882993,21.57710759,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic c,AU Mic,1,4,Transit,2021,18.85969,0.051635017,0.1108,0.00338,2.52202066,6.358849044,2.184158717,3678,0.744,0.51,9.7221,459.557429,0.090882993,7.402920745,102.829
AU Mic d,AU Mic,1,4,Transit Timing Variations,2023,12.73596,0.034869158,0.085274209,0.00305,1.014132419,1.053,5.562832353,3678,0.744,0.51,9.7221,523.8426097,0.090882993,12.49819283,102.829
AU Mic e,AU Mic,1,4,Radial Velocity,2025,33.11,0.09065024,0.170201371,0.069525368,9.159260342,21.1,0.151304848,3665,0.82,0.6,9.7221,387.8920304,0.10884625,3.757399404,102.829
AU Mic e,AU Mic,1,4,Radial Velocity,2025,33.11,0.09065024,0.170201371,0.069525368,9.159260342,21.1,0.151304848,3665,0.82,0.6,9.7221,387.8920304,0.10884625,3.757399404,102.829
BD+03 2562 b,BD+03 2562,1,1,Radial Velocity,2017,481.9,1.319370294,1.3,0.2,1245.354799,2034.112,5.80E-06,4095,32.35,1.14,1070.63,984.9877993,264.0304673,156.2310457,0.903403
BD+05 4868 A b,BD+05 4868 A,2,1,Transit,2025,1.271869,0.003482188,0.0208,0.077439716,1.641813524,6.2,7.719191272,4596,0.69,0.7,43.5687,1276.392891,0.190593511,440.536038,22.9235
BD+14 4559 b,BD+14 4559,1,1,Radial Velocity,2009,268.94,0.736317591,0.78,0.29,176.5014714,330.5432,0.000331234,4864,0.86,0.49,49.352,246.2674249,0.37141635,0.610480522,20.2337
BD+14 4559 b,BD+14 4559,1,1,Radial Velocity,2009,268.94,0.736317591,0.78,0.29,176.5014714,330.5432,0.000331234,4864,0.86,0.49,49.352,246.2674249,0.37141635,0.610480522,20.2337
BD+15 2375 b,BD+15 2375,1,1,Radial Velocity,2016,153.22,0.419493498,0.576,0.001,180.3365937,337.21763,0.000316818,4649,8.95,1.08,768.045,883.6317266,33.57175966,101.1880295,1.27327
BD+15 2940 b,BD+15 2940,1,1,Radial Velocity,2013,137.48,0.376399726,0.539,0.26,189.3007522,352.78,0.000286549,4796,14.7,1.1,426.42,1207.688519,102.5749271,353.0723326,2.31689
BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009,379.63,1.039370294,1.45,0.15,4564.590149,6807.63,3.94E-07,4137,49,2.8,1539.71,1159.607561,630.9923494,300.1152673,0.598497
BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009,379.63,1.039370294,1.45,0.15,4564.590149,6807.63,3.94E-07,4137,49,2.8,1539.71,1159.607561,630.9923494,300.1152673,0.598497
BD+20 2457 c,BD+20 2457,1,2,Radial Velocity,2009,621.99,1.702915811,2.01,0.18,2551.313895,3963.17,1.31E-06,4137,49,2.8,1539.71,984.911052,630.9923494,156.1823592,0.598497
BD+20 274 b,BD+20 274,1,1,Radial Velocity,2012,578.2,1.583025325,1.3,0.21,791.7597845,1334.886,1.48E-05,4296,17.3,0.8,1322.51,755.6612054,91.46167423,54.11933386,0.722619
BD+20 594 b,BD+20 594,1,1,Transit,2016,41.6855,0.114128679,0.279148534,0,2.57807,22.2481,7.154189033,5766,1.08,1.67,179.461,546.8652395,1.156740425,14.84448762,5.54366
BD+20 594 b,BD+20 594,1,1,Transit,2016,41.6855,0.114128679,0.279148534,0,2.57807,22.2481,7.154189033,5766,1.08,1.67,179.461,546.8652395,1.156740425,14.84448762,5.54366
BD+20 594 b,BD+20 594,1,1,Transit,2016,41.6855,0.114128679,0.279148534,0,2.57807,22.2481,7.154189033,5766,1.08,1.67,179.461,546.8652395,1.156740425,14.84448762,5.54366
BD+37 3172 b,BD+37 3172,1,1,Radial Velocity,2023,1887.76,5.168405202,4.65,0.59,2142.446551,3368.981114,1.89E-06,4500,50.24,3.75,454.251,713.2180592,928.6224238,42.94704238,2.17277
BD+42 2315 b,BD+42 2315,1,1,Radial Velocity,2023,123.05,0.336892539,0.54,0.73,88.9714498,174.8056239,0.001367587,4500,17.85,1.38,610.715,1247.516282,117.2239485,402.002567,1.60885
BD+45 564 b,BD+45 564,1,1,Radial Velocity,2021,307.88,0.8429295,0.83,0.12,235.5162053,432.2466335,0.000182314,5004,0.844866354,0.81,53.622,243.4354045,0.401545797,0.582879659,18.6205
BD+48 738 b,BD+48 738,1,1,Radial Velocity,2011,392.6,1.074880219,1,0.2,152.8943363,289.2253,0.000445876,4414,11,0.74,871.493,705.895072,41.21018229,41.21018229,1.12086
BD+48 740 b,BD+48 740,1,1,Radial Velocity,2018,733,2.006844627,1.7,0.76,299.3832171,540.311,0.000110946,4534,10.33,1.09,666.589,538.9130427,40.45913152,13.99969949,1.47289
BD+49 828 b,BD+49 828,1,1,Radial Velocity,2015,2590,7.091033539,4.2,0.35,280.4729942,508.5,0.00012699,4943,7.6,1.52,442.042,320.6152975,30.93709111,1.753803351,2.2342
BD+55 362 b,BD+55 362,1,1,Radial Velocity,2021,265.59,0.727145791,0.78,0.27,118.8569696,228.836453,0.000750936,5012,0.926512124,0.909,52.5697,263.3909161,0.486000048,0.798816647,18.9935
BD+60 1417 b,BD+60 1417,1,1,Imaging,2021,24747808.9,67755.80808,1662,,14.68376472,4767.426105,8.297042557,4993,0.797,1,44.9543,5.272137103,0.354203426,1.28E-07,22.2159
BD+63 1405 b,BD+63 1405,1,1,Radial Velocity,2021,1198.48,3.281259411,2.06,0.88,743.2134608,1258.600492,1.69E-05,5000,0.849869272,0.816,38.0473,154.8545378,0.40501781,0.095442033,26.2541
BD+63 1405 b,BD+63 1405,1,1,Radial Velocity,2021,1198.48,3.281259411,2.06,0.88,743.2134608,1258.600492,1.69E-05,5000,0.849869272,0.816,38.0473,154.8545378,0.40501781,0.095442033,26.2541
BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,2013,3.8728,0.010603149,0.0428,0,1.788790545,8.5,8.182613772,4324,0.751758647,0.7,20.2695,873.8049395,0.177251311,96.76134959,49.3062
BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,2013,3.8728,0.010603149,0.0428,0,1.788790545,8.5,8.182613772,4324,0.751758647,0.7,20.2695,873.8049395,0.177251311,96.76134959,49.3062
BD-06 1339 c,BD-06 1339,1,2,Radial Velocity,2013,125.94,0.344804928,0.435,0.31,24.65817038,53,0.019478025,4324,0.751758647,0.7,20.2695,274.0890915,0.177251311,0.936722477,49.3062
BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,5.6,0.015331964,0.06,0.15,1.995580542,12.7132,8.81452058,4816,0.71,0.5,41.3342,798.8247387,0.243305799,67.58494421,24.1641
BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,5.6,0.015331964,0.06,0.15,1.995580542,12.7132,8.81452058,4816,0.71,0.5,41.3342,798.8247387,0.243305799,67.58494421,24.1641
BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,5.6,0.015331964,0.06,0.15,1.995580542,12.7132,8.81452058,4816,0.71,0.5,41.3342,798.8247387,0.243305799,67.58494421,24.1641
BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,2009,237.6,0.650513347,0.68,0.19,50.90422469,104,0.004344336,4746,0.785932731,0.74,41.3342,246.0239823,0.281171655,0.608070188,24.1641
BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,3.48777,0.009548994,0.04,0.02,95.94828695,187.5197,0.001169733,5393,0.91,1.47,84.4069,1240.316723,0.62848413,392.8025813,11.8187
BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,3.48777,0.009548994,0.04,0.02,95.94828695,187.5197,0.001169733,5393,0.91,1.47,84.4069,1240.316723,0.62848413,392.8025813,11.8187
BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,3.48777,0.009548994,0.04,0.02,95.94828695,187.5197,0.001169733,5393,0.91,1.47,84.4069,1240.316723,0.62848413,392.8025813,11.8187
BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,3.48777,0.009548994,0.04,0.02,95.94828695,187.5197,0.001169733,5393,0.91,1.47,84.4069,1240.316723,0.62848413,392.8025813,11.8187
BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014,1634,4.473648186,2.36,0.05,106.4791261,206.5895,0.000942902,4550,0.639,0.651,27.1665,114.1608787,0.157013557,0.028191173,36.7812
BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014,1634,4.473648186,2.36,0.05,106.4791261,206.5895,0.000942902,4550,0.639,0.651,27.1665,114.1608787,0.157013557,0.028191173,36.7812
BD-11 4672 c,BD-11 4672,1,2,Radial Velocity,2020,74.2,0.203148528,0.3,0.4,6.514696381,15.37,0.306297129,4550,0.639,0.651,27.1665,320.1936221,0.157013557,1.74459508,36.7812
BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,2007,714.29999,1.95564679,1.66,0.21,1964.777612,3108.3774,2.26E-06,4545,19.17,2.12,925.214,744.7360527,140.6920721,51.05678332,1.05402
BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,2007,714.29999,1.95564679,1.66,0.21,1964.777612,3108.3774,2.26E-06,4545,19.17,2.12,925.214,744.7360527,140.6920721,51.05678332,1.05402
BD-14 3065 b,BD-14 3065 A,3,1,Transit,2024,4.2889731,0.011742568,0.0656,0.066,21.59,3932,2.152817331,6935,2.35,1.41,589.423,2001.427927,11.4607077,2663.199848,1.66848
BD-14 3065 b,BD-14 3065 A,3,1,Transit,2024,4.2889731,0.011742568,0.0656,0.066,21.59,3932,2.152817331,6935,2.35,1.41,589.423,2001.427927,11.4607077,2663.199848,1.66848
BD-210397 b,BD-210397,1,2,Radial Velocity,2023,1891,5.177275838,2.63,0.1,110.5915731,214,0.000871765,4051,0.747,0.679,23.7324,104.1012989,0.134827979,0.019492544,42.1075
BEBOP-3 b,BEBOP-3,2,1,Radial Velocity,2025,547,1.497604381,1.444,0.247,90.36374594,177.3482511,0.001324329,6033,1.414,1.083,119.052,287.863043,2.376413277,1.13969222,8.37084
Barnard b,Barnard's star,1,4,Radial Velocity,2024,3.1542,0.008635729,0.0229,0.03,0.720309835,0.299,4.40823515,3195,0.185,0.162,1.82655,437.8753164,0.003199755,6.101628924,547.451
Barnard b,Barnard's star,1,4,Radial Velocity,2024,3.1542,0.008635729,0.0229,0.03,0.720309835,0.299,4.40823515,3195,0.185,0.162,1.82655,437.8753164,0.003199755,6.101628924,547.451
Barnard c,Barnard's star,1,4,Radial Velocity,2025,4.1244,0.011291992,0.0274,0.08,0.742909803,0.335,4.501820135,3195,0.185,0.162,1.82655,400.3067598,0.003199755,4.26202145,547.451
Barnard d,Barnard's star,1,4,Radial Velocity,2025,2.3402,0.006407118,0.0188,0.04,0.695631564,0.263,4.30496385,3195,0.185,0.162,1.82655,483.2693818,0.003199755,9.053177976,547.451
Barnard e,Barnard's star,1,4,Radial Velocity,2025,6.7392,0.018450924,0.0381,0.04,0.639525645,0.193,4.06569705,3195,0.185,0.162,1.82655,339.4733745,0.003199755,2.204280229,547.451
CD Cet b,CD Cet,1,1,Radial Velocity,2020,2.2907,0.006271595,0.0185,0.07696042,1.452508813,3.95,7.102191309,3130,0.175,0.161,8.60715,464.1827277,0.002637201,7.70548254,116.154
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,2011,10037.5,27.48117728,2.6,,2120.654063,3337.1,1.93E-06,580.5,0.045475286,0.021,,3.701815304,2.11E-07,3.12E-08,
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,1,Imaging,2021,8040000,22012.32033,200,,20.8487041,2479.061575,1.507307,2320,0.245,0.0147,,3.915322209,0.001560177,3.90E-08,
COCONUTS-2 b,COCONUTS-2 A,1,1,Imaging,2021,,,,,12.44196858,2542.627256,7.273894473,3406,0.388,0.37,10.8864,,0.018177405,,91.8291
COCONUTS-2 b,COCONUTS-2 A,1,1,Imaging,2021,,,,,12.44196858,2542.627256,7.273894473,3406,0.388,0.37,10.8864,,0.018177405,,91.8291
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-1 b,CoRoT-1,1,1,Transit,2008,1.5089557,0.004131296,0.025310383,0,16.7,327.35,0.387270602,5950,1.11,0.95,787.909,1899.943025,1.385490877,2162.749631,1.24176
CoRoT-10 b,CoRoT-10,1,1,Transit,2010,13.2406,0.036250787,0.1055,0.53,10.87,874,3.74950899,5075,0.79,0.89,338.386,669.6299057,0.371439614,33.37208181,2.92694
CoRoT-10 b,CoRoT-10,1,1,Transit,2010,13.2406,0.036250787,0.1055,0.53,10.87,874,3.74950899,5075,0.79,0.89,338.386,669.6299057,0.371439614,33.37208181,2.92694
CoRoT-10 b,CoRoT-10,1,1,Transit,2010,13.2406,0.036250787,0.1055,0.53,10.87,874,3.74950899,5075,0.79,0.89,338.386,669.6299057,0.371439614,33.37208181,2.92694
CoRoT-10 b,CoRoT-10,1,1,Transit,2010,13.2406,0.036250787,0.1055,0.53,10.87,874,3.74950899,5075,0.79,0.89,338.386,669.6299057,0.371439614,33.37208181,2.92694
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,0.008198029,0.0436,0,16.03,740.51,0.990562675,6440,1.37,1.27,655.037,1740.661745,2.896506142,1523.707044,1.50071
CoRoT-12 b,CoRoT-12,1,1,Transit,2010,2.828042,0.007742757,0.04016,0.07,16.14,291.438,0.381933001,5675,1.116,1.078,1126.37,1442.489265,1.158995374,718.6117174,0.861234
CoRoT-12 b,CoRoT-12,1,1,Transit,2010,2.828042,0.007742757,0.04016,0.07,16.14,291.438,0.381933001,5675,1.116,1.078,1126.37,1442.489265,1.158995374,718.6117174,0.861234
CoRoT-12 b,CoRoT-12,1,1,Transit,2010,2.828042,0.007742757,0.04016,0.07,16.14,291.438,0.381933001,5675,1.116,1.078,1126.37,1442.489265,1.158995374,718.6117174,0.861234
